scraped_date,type,city,region,price,area,bedrooms,bathrooms,floor_numeric,floor_label,furnished
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,230,3,2,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,300,4,4,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,150,3,1,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,10500,180,3,3,5.0,5,yes
2026-05-10,apartment,Alexandria,Miami,5500,135,3,2,10.0,10+,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000,230,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,5000,90,2,1,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,157,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,187,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,14500,99,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000,238,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,6000,150,3,1,6.0,6,no
2026-05-10,apartment,Cairo,Madinaty,6500,116,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,5500,82,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,5000,82,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,20000,294,5,4,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,250,4,3,4.0,4,no
2026-05-10,duplex,Giza,Sheikh Zayed,13000,340,4,3,0.0,Ground,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,5500,65,1,1,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,40000,355,3,4,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,5500,96,2,2,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,127,2,3,1.0,1,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,4000,90,2,1,1.0,1,no
2026-05-10,apartment,Alexandria,Kafr Abdo,22000,300,4,3,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,8500,82,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,20000,197,3,3,0.0,Ground,no
2026-05-10,apartment,Alexandria,Camp Caesar,20000,232,3,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,213,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,13000,131,3,3,2.0,2,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,16000,90,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,9500,100,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,6000,134,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,6000,235,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,150,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,200,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,5000,120,3,1,6.0,6,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,170,3,2,2.0,2,no
2026-05-10,duplex,Cairo,Rehab City,43000,330,3,4,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3500,120,2,1,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,218,3,3,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,25000,210,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,148,2,3,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,26000,130,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,6500,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,12500,211,3,3,5.0,5,no
2026-05-10,apartment,Giza,Sheikh Zayed,20000,137,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,13000,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,146,2,2,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,20000,264,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,12000,90,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Sheraton,8000,120,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,25000,240,3,2,6.0,6,no
2026-05-10,apartment,Cairo,Badr City,4000,180,3,2,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,164,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,33000,350,5,3,6.0,6,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,220,3,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5300,70,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Nasr City,22000,300,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,11000,200,3,2,5.0,5,yes
2026-05-10,apartment,Cairo,Nasr City,35000,300,4,3,10.0,10,no
2026-05-10,studio,Giza,Sheikh Zayed,10000,60,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,160,3,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,135,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,9000,96,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,172,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,300,4,3,1.0,1,yes
2026-05-10,apartment,Giza,Sheikh Zayed,12000,137,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,13000,160,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,153,2,3,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,8000,92,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,231,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Heliopolis,5500,130,2,2,5.0,5,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8500,220,3,3,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,10000,180,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,150,3,1,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,200,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,10000,170,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,8500,70,1,1,5.0,5,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12500,180,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,36000,350,3,4,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,18000,118,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Badr City,4000,70,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,40000,250,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,Nasr City,4000,120,2,1,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,185,3,3,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,10000,90,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,6000,72,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,14000,96,3,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,300000,165,3,2,3.0,3,no
2026-05-10,studio,Cairo,Madinaty,10000,58,1,1,0.0,Ground,yes
2026-05-10,duplex,Giza,Sheikh Zayed,12000,350,4,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,14000,131,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,12000,82,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Nasr City,6500,115,3,1,10.0,10+,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,160,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,11000,90,2,1,1.0,1,yes
2026-05-10,studio,Giza,Sheikh Zayed,12000,50,1,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,21000,230,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Sheraton,7000,120,2,1,10.0,10,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,140,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,15000,135,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,8500,70,2,1,1.0,1,yes
2026-05-10,apartment,Giza,Mohandessin,25000,180,2,2,6.0,6,yes
2026-05-10,apartment,Giza,Sheikh Zayed,28000,150,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,160,3,3,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,12000,180,3,2,1.0,1,no
2026-05-10,studio,Giza,Sheikh Zayed,10000,70,1,1,3.0,3,yes
2026-05-10,apartment,Cairo,Rehab City,10000,123,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,Madinaty,22000,168,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,25000,155,3,2,2.0,2,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,279,3,4,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,14000,130,2,2,2.0,2,no
2026-05-10,studio,Cairo,Rehab City,9500,60,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,5200,86,3,1,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,50000,278,3,4,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,170,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,200,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Katameya,6500,120,2,1,1.0,1,no
2026-05-10,apartment,Giza,Dokki,20000,250,4,3,3.0,3,no
2026-05-10,apartment,Alexandria,San Stefano,43000,266,3,4,2.0,2,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,11000,300,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Shorouk City,4000,200,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,170,3,1,0.0,Ground,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,18000,166,2,2,4.0,4,no
2026-05-10,apartment,Cairo,Heliopolis,15000,150,3,1,0.0,Ground,yes
2026-05-10,apartment,Giza,Dokki,15000,164,4,3,1.0,1,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,20000,245,3,3,4.0,4,no
2026-05-10,apartment,Cairo,Rehab City,13000,180,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,160,3,2,1.0,1,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,10000,200,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Sheraton,6000,120,2,1,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,200,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,8000,72,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,185,3,3,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,21000,205,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,9000,200,4,3,2.0,2,no
2026-05-10,room,Cairo,New Cairo - El Tagamoa,25000,110,1,2,1.0,1,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,10000,280,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,5000,78,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Nasr City,3700,90,2,1,4.0,4,yes
2026-05-10,penthouse,Giza,Sheikh Zayed,28000,326,3,3,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,248,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6200,200,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,5500,82,2,1,1.0,1,no
2026-05-10,apartment,Giza,Dokki,20000,200,3,2,7.0,7,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,186,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,9000,140,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,198,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,287,4,3,0.0,Ground,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,15000,140,2,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,240,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,220,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,9000,99,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,6500,107,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,150,2,2,2.0,2,no
2026-05-10,apartment,Giza,Mohandessin,15000,250,4,2,6.0,6,no
2026-05-10,apartment,Cairo,Madinaty,15000,103,3,2,1.0,1,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,45000,300,3,3,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,15000,89,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,35000,155,2,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Katameya,13000,200,3,2,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,23000,210,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,280,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Downtown Cairo,10500,90,3,1,5.0,5,no
2026-05-10,apartment,Cairo,Downtown Cairo,16000,141,3,2,6.0,6,no
2026-05-10,apartment,Cairo,Madinaty,8000,135,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,4500,140,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,15000,320,4,4,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,20000,300,4,4,1.0,1,no
2026-05-10,apartment,Cairo,Katameya,9200,215,3,3,3.0,3,yes
2026-05-10,apartment,Alexandria,Asafra,5000,130,3,1,10.0,10+,yes
2026-05-10,apartment,Giza,Sheikh Zayed,14000,134,3,2,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,137,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,8000,155,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Nasr City,45000,350,4,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,220,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13500,160,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,15000,165,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,11000,75,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,10000,175,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,22000,149,3,2,1.0,1,yes
2026-05-10,apartment,Giza,Sheikh Zayed,27000,210,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,12000,100,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,7500,131,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Gesr Al Suez,5000,120,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,11000,78,2,1,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,9500,145,3,2,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,9500,75,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,10000,116,3,2,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,8500,89,2,2,6.0,6,yes
2026-05-10,apartment,Giza,Sheikh Zayed,25000,220,2,3,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8500,400,4,3,5.0,5,yes
2026-05-10,apartment,Alexandria,Glim,8500,140,3,1,7.0,7,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,220,3,2,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,12000,370,5,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,225,3,3,2.0,2,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,150,2,2,2.0,2,yes
2026-05-10,apartment,Giza,Mohandessin,17000,130,2,2,10.0,10+,yes
2026-05-10,apartment,Cairo,Madinaty,10000,96,2,2,3.0,3,yes
2026-05-10,apartment,Giza,Sheikh Zayed,6500,140,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Katameya,13000,300,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,6000,99,2,1,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,16000,75,2,1,0.0,Ground,yes
2026-05-10,apartment,Alexandria,Manshiyya,4000,85,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,Rehab City,22500,90,2,1,0.0,Ground,yes
2026-05-10,apartment,Alexandria,Saba Pasha,11000,220,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Shubra,5500,130,2,1,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6000,96,3,1,4.0,4,yes
2026-05-10,apartment,Cairo,Shorouk City,4500,200,3,2,2.0,2,no
2026-05-10,apartment,Giza,Mohandessin,12000,140,2,2,4.0,4,no
2026-05-10,apartment,Cairo,Madinaty,5300,82,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,12000,96,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,Shorouk City,4000,150,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Badr City,3000,150,2,1,3.0,3,no
2026-05-10,apartment,Alexandria,Moharam Bik,12000,200,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Obour City,3800,165,3,2,2.0,2,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,350,4,3,0.0,Ground,no
2026-05-10,duplex,Cairo,Heliopolis,35000,360,5,3,2.0,2,no
2026-05-10,penthouse,Cairo,Heliopolis,25000,320,3,3,8.0,8,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000,194,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,7000,123,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,3200,120,3,1,6.0,6,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,138,2,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,5500,130,3,1,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,7200,116,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Heliopolis,6200,180,3,2,8.0,8,no
2026-05-10,apartment,Giza,Sheikh Zayed,3500,70,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Shubra,4300,140,3,1,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,200,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,170,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,208,4,2,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,7000,170,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,6500,131,3,2,5.0,5,no
2026-05-10,apartment,Cairo,Nasr City,15000,240,3,4,10.0,10,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13500,165,3,2,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,8500,300,3,2,3.0,3,no
2026-05-10,apartment,Giza,Haram,5000,130,2,1,10.0,10+,yes
2026-05-10,apartment,Cairo,Rehab City,17000,131,3,2,3.0,3,yes
2026-05-10,apartment,Cairo,Shorouk City,5000,135,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,25000,200,4,3,2.0,2,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,10000,70,1,1,3.0,3,yes
2026-05-10,apartment,Cairo,Badr City,3000,90,3,1,2.0,2,yes
2026-05-10,apartment,Cairo,Nasr City,16000,300,5,2,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,6500,89,2,2,4.0,4,no
2026-05-10,apartment,Alexandria,Montazah,9000,150,2,2,7.0,7,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,27000,160,2,1,0.0,Ground,yes
2026-05-10,apartment,Giza,West Somid,12000,90,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,Shorouk City,4000,100,1,1,0.0,Ground,no
2026-05-10,apartment,Alexandria,San Stefano,9000,180,3,2,10.0,10,yes
2026-05-10,duplex,Giza,Sheikh Zayed,18000,320,4,3,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,190,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,18000,139,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,18000,140,3,3,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000,290,4,3,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,14000,120,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,175,3,2,1.0,1,yes
2026-05-10,apartment,Giza,Sheikh Zayed,13000,200,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3200,118,3,1,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3500,115,3,1,2.0,2,no
2026-05-10,apartment,Alexandria,Nakheel,295000,140,3,1,4.0,4,no
2026-05-10,apartment,Alexandria,Azarita,12000,105,3,1,6.0,6,yes
2026-05-10,apartment,Giza,Faisal,5000,135,2,1,5.0,5,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,7500,110,2,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,9000,160,3,1,8.0,8,no
2026-05-10,apartment,Cairo,Madinaty,7000,135,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,200,3,2,0.0,Ground,no
2026-05-10,apartment,Alexandria,Sporting,17500,150,2,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,8000,125,3,1,10.0,10+,yes
2026-05-10,apartment,Cairo,Nasr City,11000,150,3,1,7.0,7,yes
2026-05-10,apartment,Cairo,Rehab City,12000,123,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Saba Pasha,15000,180,3,2,1.0,1,no
2026-05-10,apartment,Alexandria,Glim,11000,191,3,3,1.0,1,no
2026-05-10,apartment,Alexandria,Glim,18000,230,3,3,10.0,10,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,9500,110,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,160,3,2,3.0,3,yes
2026-05-10,apartment,Alexandria,Bolkly,3200,110,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Downtown Cairo,5500,70,2,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10500,175,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Kafr Abdo,13000,200,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,7000,89,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,Zahraa Al Maadi,6000,165,2,2,10.0,10+,no
2026-05-10,apartment,Giza,Mohandessin,6000,165,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,6500,100,2,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,20000,230,4,3,4.0,4,no
2026-05-10,apartment,Cairo,Nasr City,9000,125,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000,140,2,2,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,17000,100,2,1,4.0,4,yes
2026-05-10,apartment,Giza,Dokki,25000,220,3,3,9.0,9,yes
2026-05-10,apartment,Giza,Sheikh Zayed,13000,160,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,12000,99,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,145,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,7000,96,2,2,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,7000,96,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,5000,78,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,25000,250,4,4,4.0,4,yes
2026-05-10,apartment,Cairo,Rehab City,8500,90,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,150,3,2,1.0,1,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,23000,96,1,1,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,182,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,163,3,2,2.0,2,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,23000,400,5,3,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,12000,90,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Heliopolis,3500,90,2,1,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,10000,180,3,2,6.0,6,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,140,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,14000,82,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,35000,205,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,21000,200,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,9000,88,2,1,3.0,3,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,350,3,3,1.0,1,yes
2026-05-10,studio,Giza,Sheikh Zayed,9500,50,1,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,4000,80,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Rehab City,45000,250,4,3,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,132,2,3,0.0,Ground,no
2026-05-10,apartment,Alexandria,Sidi Gaber,11000,220,3,2,10.0,10+,yes
2026-05-10,apartment,Cairo,Madinaty,14000,71,2,1,0.0,Ground,no
2026-05-10,apartment,Alexandria,Sporting,15000,250,3,3,7.0,7,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,240,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,13000,220,3,3,0.0,Ground,no
2026-05-10,apartment,Alexandria,Kafr Abdo,8000,120,2,2,7.0,7,no
2026-05-10,apartment,Cairo,Rehab City,18000,90,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Nasr City,12000,250,4,3,7.0,7,no
2026-05-10,apartment,Cairo,Rehab City,20000,140,3,3,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,22000,237,3,4,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,7500,70,2,1,1.0,1,yes
